ID,ENTRYTYPE,title,author,year,journal,booktitle,volume,number,pages,doi,url,note,bibsource,biburl,timestamp,publisher,editor,series,howpublished,month,eprint,eprinttype,urn,Abstract
DBLP:journals/corr/abs-2402-14533,article,"Whose {LLM} is it Anyway? Linguistic Comparison and {LLM} Attribution
for GPT-3.5, {GPT-4} and Bard","Ariel Rosenfeld and
Teddy Lazebnik",2024,CoRR,,abs/2402.14533,,,10.48550/ARXIV.2402.14533,https://doi.org/10.48550/arXiv.2402.14533,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-14533.bib,"Fri, 22 Mar 2024 00:00:00 +0100",,,,,,2402.14533,arXiv,,
DBLP:journals/corr/abs-2402-16832,article,"Mysterious Projections: Multimodal LLMs Gain Domain-Specific Visual
Capabilities Without Richer Cross-Modal Projections","Gaurav Verma and
Minje Choi and
Kartik Sharma and
Jamelle Watson{-}Daniels and
Sejoon Oh and
Srijan Kumar",2024,CoRR,,abs/2402.16832,,,10.48550/ARXIV.2402.16832,https://doi.org/10.48550/arXiv.2402.16832,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-16832.bib,"Tue, 30 Sep 2025 01:00:00 +0200",,,,,,2402.16832,arXiv,,
DBLP:journals/corr/abs-2403-03507,article,GaLore: Memory-Efficient {LLM} Training by Gradient Low-Rank Projection,"Jiawei Zhao and
Zhenyu Zhang and
Beidi Chen and
Zhangyang Wang and
Anima Anandkumar and
Yuandong Tian",2024,CoRR,,abs/2403.03507,,,10.48550/ARXIV.2403.03507,https://doi.org/10.48550/arXiv.2403.03507,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2403-03507.bib,"Wed, 03 Apr 2024 01:00:00 +0200",,,,,,2403.03507,arXiv,,
DBLP:journals/corr/abs-2403-08429,article,Software Vulnerability and Functionality Assessment using LLMs,"Rasmus Ingemann Tuffveson Jensen and
Vali Tawosi and
Salwa Alamir",2024,CoRR,,abs/2403.08429,,,10.48550/ARXIV.2403.08429,https://doi.org/10.48550/arXiv.2403.08429,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2403-08429.bib,"Fri, 05 Apr 2024 01:00:00 +0200",,,,,,2403.08429,arXiv,,
DBLP:journals/corr/abs-2403-10588,article,"{S3LLM:} Large-Scale Scientific Software Understanding with LLMs using
Source, Metadata, and Document","Kareem Shaik and
Dali Wang and
Weijian Zheng and
Qinglei Cao and
Heng Fan and
Peter Schwartz and
Yunhe Feng",2024,CoRR,,abs/2403.10588,,,10.48550/ARXIV.2403.10588,https://doi.org/10.48550/arXiv.2403.10588,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2403-10588.bib,"Mon, 08 Apr 2024 01:00:00 +0200",,,,,,2403.10588,arXiv,,
DBLP:journals/corr/abs-2403-15852,article,When LLM-based Code Generation Meets the Software Development Process,"Feng Lin and
Dong Jae Kim and
Tse{-}Hsun Chen",2024,CoRR,,abs/2403.15852,,,10.48550/ARXIV.2403.15852,https://doi.org/10.48550/arXiv.2403.15852,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2403-15852.bib,"Wed, 22 May 2024 01:00:00 +0200",,,,,,2403.15852,arXiv,,
DBLP:journals/corr/abs-2403-16159,article,"Designing Child-Centric {AI} Learning Environments: Insights from
LLM-Enhanced Creative Project-Based Learning","Siyu Zha and
Yuehan Qiao and
Qingyu Hu and
Zhongsheng Li and
Jiangtao Gong and
Yingqing Xu",2024,CoRR,,abs/2403.16159,,,10.48550/ARXIV.2403.16159,https://doi.org/10.48550/arXiv.2403.16159,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2403-16159.bib,"Tue, 09 Apr 2024 01:00:00 +0200",,,,,,2403.16159,arXiv,,
DBLP:journals/corr/abs-2403-16362,article,AgentFL: Scaling LLM-based Fault Localization to Project-Level Context,"Yihao Qin and
Shangwen Wang and
Yiling Lou and
Jinhao Dong and
Kaixin Wang and
Xiaoling Li and
Xiaoguang Mao",2024,CoRR,,abs/2403.16362,,,10.48550/ARXIV.2403.16362,https://doi.org/10.48550/arXiv.2403.16362,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2403-16362.bib,"Wed, 14 May 2025 01:00:00 +0200",,,,,,2403.16362,arXiv,,
DBLP:journals/corr/abs-2404-00640,article,"Face It Yourselves: An LLM-Based Two-Stage Strategy to Localize Configuration
Errors via Logs","Shiwen Shan and
Yintong Huo and
Yuxin Su and
Yichen Li and
Dan Li and
Zibin Zheng",2024,CoRR,,abs/2404.00640,,,10.48550/ARXIV.2404.00640,https://doi.org/10.48550/arXiv.2404.00640,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-00640.bib,"Tue, 27 Aug 2024 01:00:00 +0200",,,,,,2404.0064,arXiv,,
DBLP:journals/corr/abs-2404-01332,article,"Wait, It's All Token Noise? Always Has Been: Interpreting {LLM} Behavior
Using Shapley Value",Behnam Mohammadi,2024,CoRR,,abs/2404.01332,,,10.48550/ARXIV.2404.01332,https://doi.org/10.48550/arXiv.2404.01332,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-01332.bib,"Wed, 08 May 2024 01:00:00 +0200",,,,,,2404.01332,arXiv,,
DBLP:journals/corr/abs-2404-02056,article,Multitask-based Evaluation of Open-Source {LLM} on Software Vulnerability,"Xin Yin and
Chao Ni and
Shaohua Wang",2024,CoRR,,abs/2404.02056,,,10.48550/ARXIV.2404.02056,https://doi.org/10.48550/arXiv.2404.02056,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-02056.bib,"Mon, 29 Jul 2024 01:00:00 +0200",,,,,,2404.02056,arXiv,,
DBLP:journals/corr/abs-2404-03662,article,X-lifecycle Learning for Cloud Incident Management using LLMs,"Drishti Goel and
Fiza Husain and
Aditya Singh and
Supriyo Ghosh and
Anjaly Parayil and
Chetan Bansal and
Xuchao Zhang and
Saravan Rajmohan",2024,CoRR,,abs/2404.03662,,,10.48550/ARXIV.2404.03662,https://doi.org/10.48550/arXiv.2404.03662,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-03662.bib,"Mon, 13 May 2024 01:00:00 +0200",,,,,,2404.03662,arXiv,,
DBLP:journals/corr/abs-2404-04793,article,"SqueezeAttention: 2D Management of KV-Cache in {LLM} Inference via
Layer-wise Optimal Budget","Zihao Wang and
Shaoduo Gan",2024,CoRR,,abs/2404.04793,,,10.48550/ARXIV.2404.04793,https://doi.org/10.48550/arXiv.2404.04793,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-04793.bib,"Wed, 15 May 2024 01:00:00 +0200",,,,,,2404.04793,arXiv,,
DBLP:journals/corr/abs-2404-04834,article,"LLM-Based Multi-Agent Systems for Software Engineering: Vision and
the Road Ahead","Junda He and
Christoph Treude and
David Lo",2024,CoRR,,abs/2404.04834,,,10.48550/ARXIV.2404.04834,https://doi.org/10.48550/arXiv.2404.04834,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-04834.bib,"Wed, 15 May 2024 01:00:00 +0200",,,,,,2404.04834,arXiv,,
DBLP:journals/corr/abs-2404-09384,article,"Tasks People Prompt: {A} Taxonomy of {LLM} Downstream Tasks in Software
Verification and Falsification Approaches","V{\'{\i}}ctor A. Braberman and
Flavia Bonomo{-}Braberman and
Yiannis Charalambous and
Juan Gabriel Colonna and
Lucas C. Cordeiro and
Rosiane de Freitas",2024,CoRR,,abs/2404.09384,,,10.48550/ARXIV.2404.09384,https://doi.org/10.48550/arXiv.2404.09384,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-09384.bib,"Sun, 06 Oct 2024 01:00:00 +0200",,,,,,2404.09384,arXiv,,
DBLP:journals/corr/abs-2404-09789,article,Software development in the age of LLMs and {XR},Jes{\'{u}}s M. Gonz{\'{a}}lez{-}Barahona,2024,CoRR,,abs/2404.09789,,,10.48550/ARXIV.2404.09789,https://doi.org/10.48550/arXiv.2404.09789,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-09789.bib,"Wed, 15 May 2024 01:00:00 +0200",,,,,,2404.09789,arXiv,,
DBLP:journals/corr/abs-2404-15869,article,"Semantic Routing for Enhanced Performance of LLM-Assisted Intent-Based
5G Core Network Management and Orchestration","Dimitrios Michael Manias and
Ali Chouman and
Abdallah Shami",2024,CoRR,,abs/2404.15869,,,10.48550/ARXIV.2404.15869,https://doi.org/10.48550/arXiv.2404.15869,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-15869.bib,"Mon, 03 Jun 2024 01:00:00 +0200",,,,,,2404.15869,arXiv,,
DBLP:journals/corr/abs-2404-17842,article,Using LLMs in Software Requirements Specifications: An Empirical Evaluation,"Madhava Krishna and
Bhagesh Gaur and
Arsh Verma and
Pankaj Jalote",2024,CoRR,,abs/2404.17842,,,10.48550/ARXIV.2404.17842,https://doi.org/10.48550/arXiv.2404.17842,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-17842.bib,"Mon, 27 May 2024 01:00:00 +0200",,,,,,2404.17842,arXiv,,
DBLP:journals/corr/abs-2404-18832,article,"It's Difficult to be Neutral - Human and LLM-based Sentiment Annotation
of Patient Comments","Petter M{\ae}hlum and
David Samuel and
Rebecka Maria Norman and
Elma Jelin and
{\O}yvind Andresen Bjertn{\ae}s and
Lilja {\O}vrelid and
Erik Velldal",2024,CoRR,,abs/2404.18832,,,10.48550/ARXIV.2404.18832,https://doi.org/10.48550/arXiv.2404.18832,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-18832.bib,"Mon, 27 May 2024 01:00:00 +0200",,,,,,2404.18832,arXiv,,
DBLP:journals/corr/abs-2404-18919,article,"TheaterGen: Character Management with {LLM} for Consistent Multi-turn
Image Generation","Junhao Cheng and
Baiqiao Yin and
Kaixin Cai and
Minbin Huang and
Hanhui Li and
Yuxin He and
Xi Lu and
Yue Li and
Yifei Li and
Yuhao Cheng and
Yiqiang Yan and
Xiaodan Liang",2024,CoRR,,abs/2404.18919,,,10.48550/ARXIV.2404.18919,https://doi.org/10.48550/arXiv.2404.18919,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2404-18919.bib,"Mon, 27 May 2024 01:00:00 +0200",,,,,,2404.18919,arXiv,,
DBLP:journals/corr/abs-2405-04437,article,vAttention: Dynamic Memory Management for Serving LLMs without PagedAttention,"Ramya Prabhu and
Ajay Nayak and
Jayashree Mohan and
Ramachandran Ramjee and
Ashish Panwar",2024,CoRR,,abs/2405.04437,,,10.48550/ARXIV.2405.04437,https://doi.org/10.48550/arXiv.2405.04437,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2405-04437.bib,"Thu, 13 Jun 2024 01:00:00 +0200",,,,,,2405.04437,arXiv,,
DBLP:journals/corr/abs-2405-11346,article,"Decision support system for Forest fire management using Ontology
with Big Data and LLMs","Ritesh Chandra and
Shashi Shekhar Kumar and
Rushil Patra and
Sonali Agarwal",2024,CoRR,,abs/2405.11346,,,10.48550/ARXIV.2405.11346,https://doi.org/10.48550/arXiv.2405.11346,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2405-11346.bib,"Wed, 12 Jun 2024 01:00:00 +0200",,,,,,2405.11346,arXiv,,
DBLP:journals/corr/abs-2405-11835,article,"Demo Paper: {A} Game Agents Battle Driven by Free-Form Text Commands
Using Code-Generation {LLM}","Ray Ito and
Junichiro Takahashi",2024,CoRR,,abs/2405.11835,,,10.48550/ARXIV.2405.11835,https://doi.org/10.48550/arXiv.2405.11835,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2405-11835.bib,"Tue, 18 Jun 2024 01:00:00 +0200",,,,,,2405.11835,arXiv,,
DBLP:journals/corr/abs-2405-15114,article,"Let Me Do It For You: Towards {LLM} Empowered Recommendation via Tool
Learning","Yuyue Zhao and
Jiancan Wu and
Xiang Wang and
Wei Tang and
Dingxian Wang and
Maarten de Rijke",2024,CoRR,,abs/2405.15114,,,10.48550/ARXIV.2405.15114,https://doi.org/10.48550/arXiv.2405.15114,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2405-15114.bib,"Mon, 22 Jul 2024 01:00:00 +0200",,,,,,2405.15114,arXiv,,
DBLP:journals/corr/abs-2405-17378,article,"RTL-Repo: {A} Benchmark for Evaluating LLMs on Large-Scale {RTL} Design
Projects","Ahmed Allam and
Mohamed Shalan",2024,CoRR,,abs/2405.17378,,,10.48550/ARXIV.2405.17378,https://doi.org/10.48550/arXiv.2405.17378,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2405-17378.bib,"Sun, 06 Oct 2024 01:00:00 +0200",,,,,,2405.17378,arXiv,,
DBLP:journals/corr/abs-2405-18380,article,"OwLore: Outlier-weighed Layerwise Sampled Low-Rank Projection for
Memory-Efficient {LLM} Fine-tuning","Pengxiang Li and
Lu Yin and
Xiaowei Gao and
Shiwei Liu",2024,CoRR,,abs/2405.18380,,,10.48550/ARXIV.2405.18380,https://doi.org/10.48550/arXiv.2405.18380,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2405-18380.bib,"Sat, 31 May 2025 01:00:00 +0200",,,,,,2405.1838,arXiv,,
DBLP:journals/corr/abs-2406-01721,article,"Rotation and Permutation for Advanced Outlier Management and Efficient
Quantization of LLMs","Haokun Lin and
Haobo Xu and
Yichen Wu and
Jingzhi Cui and
Yingtao Zhang and
Linzhan Mou and
Linqi Song and
Zhenan Sun and
Ying Wei",2024,CoRR,,abs/2406.01721,,,10.48550/ARXIV.2406.01721,https://doi.org/10.48550/arXiv.2406.01721,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-01721.bib,"Thu, 04 Jul 2024 01:00:00 +0200",,,,,,2406.01721,arXiv,,
DBLP:journals/corr/abs-2406-03317,article,"Save It for the ""Hot"" Day: An LLM-Empowered Visual Analytics System
for Heat Risk Management","Haobo Li and
Wong Kam{-}Kwai and
Yan Luo and
Juntong Chen and
Chengzhong Liu and
Yaxuan Zhang and
Alexis Kai{-}Hon Lau and
Huamin Qu and
Dongyu Liu",2024,CoRR,,abs/2406.03317,,,10.48550/ARXIV.2406.03317,https://doi.org/10.48550/arXiv.2406.03317,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-03317.bib,"Wed, 11 Jun 2025 01:00:00 +0200",,,,,,2406.03317,arXiv,,
DBLP:journals/corr/abs-2406-06059,article,"LLM-Based Intent Processing and Network Optimization Using Attention-Based
Hierarchical Reinforcement Learning","Md Arafat Habib and
Pedro Enrique Iturria{-}Rivera and
Yigit Ozcan and
Medhat H. M. Elsayed and
Majid Bavand and
Raimundas Gaigalas and
Melike Erol{-}Kantarci",2024,CoRR,,abs/2406.06059,,,10.48550/ARXIV.2406.06059,https://doi.org/10.48550/arXiv.2406.06059,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-06059.bib,"Sat, 13 Jul 2024 01:00:00 +0200",,,,,,2406.06059,arXiv,,
DBLP:journals/corr/abs-2406-08269,article,Analyzing constrained {LLM} through PDFA-learning,"Mat{\'{\i}}as Carrasco and
Franz Mayr and
Sergio Yovine and
Johny Kidd and
Mart{\'{\i}}n Iturbide and
Juan Pedro da Silva and
Alejo Garat",2024,CoRR,,abs/2406.08269,,,10.48550/ARXIV.2406.08269,https://doi.org/10.48550/arXiv.2406.08269,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-08269.bib,"Tue, 09 Jul 2024 01:00:00 +0200",,,,,,2406.08269,arXiv,,
DBLP:journals/corr/abs-2406-08305,article,"Large Language Model(LLM) assisted End-to-End Network Health Management
based on Multi-Scale Semanticization","Fengxiao Tang and
Xiaonan Wang and
Xun Yuan and
Linfeng Luo and
Ming Zhao and
Nei Kato",2024,CoRR,,abs/2406.08305,,,10.48550/ARXIV.2406.08305,https://doi.org/10.48550/arXiv.2406.08305,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-08305.bib,"Sun, 06 Oct 2024 01:00:00 +0200",,,,,,2406.08305,arXiv,,
DBLP:journals/corr/abs-2406-09233,article,{C2HLSC:} Can LLMs Bridge the Software-to-Hardware Design Gap?,"Luca Collini and
Siddharth Garg and
Ramesh Karri",2024,CoRR,,abs/2406.09233,,,10.48550/ARXIV.2406.09233,https://doi.org/10.48550/arXiv.2406.09233,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-09233.bib,"Tue, 09 Jul 2024 01:00:00 +0200",,,,,,2406.09233,arXiv,,
DBLP:journals/corr/abs-2406-10181,article,"Practical offloading for fine-tuning {LLM} on commodity {GPU} via
learned subspace projectors","Siyuan Chen and
Zelong Guan and
Yudong Liu and
Phillip B. Gibbons",2024,CoRR,,abs/2406.10181,,,10.48550/ARXIV.2406.10181,https://doi.org/10.48550/arXiv.2406.10181,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-10181.bib,"Mon, 21 Jul 2025 01:00:00 +0200",,,,,,2406.10181,arXiv,,
DBLP:journals/corr/abs-2406-10300,article,"Large Language Models as Software Components: {A} Taxonomy for LLM-Integrated
Applications",Irene Weber,2024,CoRR,,abs/2406.10300,,,10.48550/ARXIV.2406.10300,https://doi.org/10.48550/arXiv.2406.10300,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-10300.bib,"Sun, 04 Aug 2024 01:00:00 +0200",,,,,,2406.103,arXiv,,
DBLP:journals/corr/abs-2406-10958,article,"City-LEO: Toward Transparent City Management Using {LLM} with End-to-End
Optimization","Zihao Jiao and
Mengyi Sha and
Haoyu Zhang and
Xinyu Jiang and
Wei Qi",2024,CoRR,,abs/2406.10958,,,10.48550/ARXIV.2406.10958,https://doi.org/10.48550/arXiv.2406.10958,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-10958.bib,"Wed, 24 Jul 2024 01:00:00 +0200",,,,,,2406.10958,arXiv,,
DBLP:journals/corr/abs-2406-12806,article,"Identifying Performance-Sensitive Configurations in Software Systems
through Code Analysis with {LLM} Agents","Zehao Wang and
Dong Jae Kim and
Tse{-}Hsun Chen",2024,CoRR,,abs/2406.12806,,,10.48550/ARXIV.2406.12806,https://doi.org/10.48550/arXiv.2406.12806,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-12806.bib,"Fri, 12 Jul 2024 01:00:00 +0200",,,,,,2406.12806,arXiv,,
DBLP:journals/corr/abs-2406-13972,article,"{CREF:} An LLM-based Conversational Software Repair Framework for
Programming Tutors","Boyang Yang and
Haoye Tian and
Weiguo Pian and
Haoran Yu and
Haitao Wang and
Jacques Klein and
Tegawend{\'{e}} F. Bissyand{\'{e}} and
Shunfu Jin",2024,CoRR,,abs/2406.13972,,,10.48550/ARXIV.2406.13972,https://doi.org/10.48550/arXiv.2406.13972,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-13972.bib,"Sun, 04 Aug 2024 01:00:00 +0200",,,,,,2406.13972,arXiv,,
DBLP:journals/corr/abs-2407-00487,article,"It's Morphing Time: Unleashing the Potential of Multiple LLMs via
Multi-objective Optimization","Bingdong Li and
Zixiang Di and
Yanting Yang and
Hong Qian and
Peng Yang and
Hao Hao and
Ke Tang and
Aimin Zhou",2024,CoRR,,abs/2407.00487,,,10.48550/ARXIV.2407.00487,https://doi.org/10.48550/arXiv.2407.00487,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2407-00487.bib,"Fri, 09 Aug 2024 01:00:00 +0200",,,,,,2407.00487,arXiv,,
DBLP:journals/corr/abs-2407-00978,article,"Hybrid RAG-empowered Multi-modal {LLM} for Secure Healthcare Data
Management: {A} Diffusion-based Contract Theory Approach","Cheng Su and
Jinbo Wen and
Jiawen Kang and
Yonghua Wang and
Hudan Pan and
M. Shamim Hossain",2024,CoRR,,abs/2407.00978,,,10.48550/ARXIV.2407.00978,https://doi.org/10.48550/arXiv.2407.00978,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2407-00978.bib,"Fri, 15 Nov 2024 00:00:00 +0100",,,,,,2407.00978,arXiv,,
DBLP:journals/corr/abs-2407-01489,article,Agentless: Demystifying LLM-based Software Engineering Agents,"Chunqiu Steven Xia and
Yinlin Deng and
Soren Dunn and
Lingming Zhang",2024,CoRR,,abs/2407.01489,,,10.48550/ARXIV.2407.01489,https://doi.org/10.48550/arXiv.2407.01489,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2407-01489.bib,"Fri, 09 Aug 2024 01:00:00 +0200",,,,,,2407.01489,arXiv,,
DBLP:journals/corr/abs-2407-02392,article,TokenPacker: Efficient Visual Projector for Multimodal {LLM},"Wentong Li and
Yuqian Yuan and
Jian Liu and
Dongqi Tang and
Song Wang and
Jianke Zhu and
Lei Zhang",2024,CoRR,,abs/2407.02392,,,10.48550/ARXIV.2407.02392,https://doi.org/10.48550/arXiv.2407.02392,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2407-02392.bib,"Tue, 19 Aug 2025 01:00:00 +0200",,,,,,2407.02392,arXiv,,
